name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
MVC447	Cronobacter condimenti	1163710	S	24	3	27	1e-05
MVC447	Enterobacteria phage HK629	1147148	S	59	204	263	7e-05
MVC447	Lelliottia nimipressuralis	69220	S	16	1	17	0.0
MVC447	Dickeya paradisiaca	69223	S	5	0	5	0.0
MVC447	Photobacterium damselae	38293	S	4	1	5	0.0
MVC447	Leclercia sp. LSNIH1	1920114	S	14	1	15	0.0
MVC447	Leclercia sp. LSNIH3	1920116	S	9	18	27	1e-05
MVC447	Citrobacter freundii	546	S	163	207	370	9e-05
MVC447	Citrobacter sp. CFNIH10	1920110	S	5	39	44	1e-05
MVC447	Citrobacter koseri	545	S	220	14	234	5.9999999999999995e-05
MVC447	Klebsiella aerogenes	548	S	51	2	53	1e-05
MVC447	Salmonella bongori	54736	S	76	0	76	2e-05
MVC447	Dickeya dadantii	204038	S	6	10	16	0.0
MVC447	Salmonella enterica	28901	S	1966	614	2580	0.00065
MVC447	Enterobacter ludwigii	299767	S	5	5	10	0.0
MVC447	Kosakonia cowanii	208223	S	33	0	33	1e-05
MVC447	Serratia plymuthica	82996	S	6	4	10	0.0
MVC447	Brenneria sp. EniD312	598467	S	4	0	4	0.0
MVC447	Klebsiella quasipneumoniae	1463165	S	26	7	33	1e-05
MVC447	Cedecea neteri	158822	S	75	0	75	2e-05
MVC447	Salmonella virus HK620	155148	S	144	80	224	5.9999999999999995e-05
MVC447	Enterobacter sp. SA187	1914861	S	88	1	89	2e-05
MVC447	Enterobacter sp. FY-07	1692238	S	33	0	33	1e-05
MVC447	Enterobacteriaceae bacterium w17	2282309	S	6	11	17	0.0
MVC447	Limnobaculum parvum	2172103	S	4	0	4	0.0
MVC447	Cronobacter malonaticus	413503	S	6	4	10	0.0
MVC447	Cronobacter turicensis	413502	S	8	3	11	0.0
MVC447	Cronobacter muytjensii	413501	S	19	4	23	1e-05
MVC447	Enterobacter bugandensis	881260	S	10	2	12	0.0
MVC447	Enterobacter sp. Crenshaw	1977566	S	6	8	14	0.0
MVC447	Pragia fontium	82985	S	5	0	5	0.0
MVC447	Enterobacter hormaechei	158836	S	54	55	109	2.9999999999999997e-05
MVC447	Enterobacter sp. 638	399742	S	24	0	24	1e-05
MVC447	Escherichia albertii	208962	S	1786	161	1947	0.00049
MVC447	Proteus mirabilis	584	S	19	3	22	1e-05
MVC447	Klebsiella michiganensis	1134687	S	9	0	9	0.0
MVC447	Citrobacter sp. FDAARGOS_156	1702170	S	112	47	159	4e-05
MVC447	Kosakonia sacchari	1158459	S	22	0	22	1e-05
MVC447	Kosakonia oryzae	497725	S	45	44	89	2e-05
MVC447	Cutibacterium acnes	1747	S	14	3	17	0.0
MVC447	Enterobacteriaceae bacterium strain FGI 57	693444	S	65	0	65	2e-05
MVC447	Klebsiella quasivariicola	2026240	S	12	0	12	0.0
MVC447	Shigella flexneri	623	S	464	336	800	0.0002
MVC447	Shigella dysenteriae	622	S	757	498	1255	0.00031
MVC447	Gibbsiella quercinecans	929813	S	9	0	9	0.0
MVC447	Klebsiella pneumoniae	573	S	6423	3317	9740	0.00244
MVC447	Klebsiella oxytoca	571	S	68	3	71	2e-05
MVC447	Lelliottia jeotgali	1907578	S	28	3	31	1e-05
MVC447	Raoultella planticola	575	S	15	3	18	0.0
MVC447	Thioflavicoccus mobilis	80679	S	4	0	4	0.0
MVC447	Pantoea rwandensis	1076550	S	6	0	6	0.0
MVC447	Lelliottia sp. WB101	2153385	S	24	3	27	1e-05
MVC447	Escherichia virus HK97	37554	S	118	55	173	4e-05
MVC447	Plautia stali symbiont	891974	S	17	0	17	0.0
MVC447	Candidatus Doolittlea endobia	1778262	S	4	1	5	0.0
MVC447	Citrobacter freundii complex sp. CFNIH2	2066049	S	13	37	50	1e-05
MVC447	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	4	0	4	0.0
MVC447	Cronobacter sakazakii	28141	S	23	13	36	1e-05
MVC447	Yersinia enterocolitica	630	S	7	0	7	0.0
MVC447	Yersinia pestis	632	S	85	171	256	5.9999999999999995e-05
MVC447	Candidatus Sodalis pierantonius	1486991	S	5	0	5	0.0
MVC447	Citrobacter youngae	133448	S	4	6	10	0.0
MVC447	Escherichia coli	562	S	2605713	1357972	3963685	0.9942
MVC447	Shimwellia blattae	563	S	107	0	107	2.9999999999999997e-05
MVC447	Escherichia fergusonii	564	S	531	235	766	0.00018999999999999998
MVC447	Enterobacter cloacae complex sp.	2027919	S	5	1	6	0.0
MVC447	Klebsiella variicola	244366	S	11	2	13	0.0
MVC447	Cronobacter dublinensis	413497	S	40	10	50	1e-05
MVC447	Enterobacter cancerogenus	69218	S	24	0	24	1e-05
MVC447	Enterobacter roggenkampii	1812935	S	11	7	18	0.0
MVC447	Enterobacteriaceae bacterium ENNIH1	2066051	S	17	1	18	0.0
MVC447	Dickeya zeae	204042	S	5	2	7	0.0
MVC447	Citrobacter farmeri	67824	S	32	9	41	1e-05
MVC447	Citrobacter rodentium	67825	S	158	5	163	4e-05
MVC447	Citrobacter werkmanii	67827	S	86	29	115	2.9999999999999997e-05
MVC447	Pantoea sp. At-9b	592316	S	6	0	6	0.0
MVC447	Enterobacter cloacae	550	S	275	304	579	0.00015
MVC447	Pantoea ananatis	553	S	6	1	7	0.0
MVC447	Xenorhabdus doucetiae	351671	S	6	0	6	0.0
MVC447	Pantoea vagans	470934	S	6	2	8	0.0
MVC447	Xenorhabdus poinarii	40577	S	5	1	6	0.0
MVC447	Candidatus Moranella endobia	1048758	S	7	-7	0	0.0
MVC447	Kluyvera intermedia	61648	S	13	0	13	0.0
MVC447	Lelliottia amnigena	61646	S	37	1	38	1e-05
MVC447	Pluralibacter gergoviae	61647	S	38	1	39	1e-05
MVC447	Cronobacter universalis	535744	S	10	7	17	0.0
MVC447	Enterobacter asburiae	61645	S	39	5	44	1e-05
MVC447	Enterococcus faecalis	1351	S	4	0	4	0.0
MVC447	Homo sapiens	9606	S	85	0	85	2e-05
MVC447	Citrobacter freundii complex sp. CFNIH3	2077147	S	8	8	16	0.0
MVC447	Serratia liquefaciens	614	S	4	0	4	0.0
MVC447	Serratia marcescens	615	S	12	3	15	0.0
MVC447	Enterobacter sp. R4-368	1166130	S	15	0	15	0.0
MVC447	Citrobacter braakii	57706	S	7	11	18	0.0
MVC447	Staphylococcus aureus	1280	S	36	6	42	1e-05
MVC447	Staphylococcus haemolyticus	1283	S	59	3	62	2e-05
MVC447	Candidatus Hamiltonella defensa	138072	S	7	0	7	0.0
MVC447	Serratia fonticola	47917	S	5	0	5	0.0
MVC183	Escherichia marmotae	1499973	S	1019	79	1098	0.00027
MVC183	[Enterobacter] lignolyticus	1334193	S	44	1	45	1e-05
MVC183	Vibrio cholerae	666	S	5	40	45	1e-05
MVC183	Citrobacter sp. CRE-46	1703250	S	5	51	56	1e-05
MVC183	Citrobacter amalonaticus	35703	S	61	183	244	5.9999999999999995e-05
MVC183	Raoultella ornithinolytica	54291	S	34	55	89	2e-05
MVC183	Cronobacter condimenti	1163710	S	21	2	23	1e-05
MVC183	Lelliottia nimipressuralis	69220	S	12	1	13	0.0
MVC183	Leclercia sp. LSNIH1	1920114	S	14	2	16	0.0
MVC183	Leclercia sp. LSNIH3	1920116	S	6	11	17	0.0
MVC183	Citrobacter freundii	546	S	61	151	212	5e-05
MVC183	Citrobacter koseri	545	S	382	45	427	0.0001
MVC183	Klebsiella aerogenes	548	S	43	2	45	1e-05
MVC183	Salmonella bongori	54736	S	59	0	59	1e-05
MVC183	Dickeya dadantii	204038	S	4	4	8	0.0
MVC183	Lelliottia jeotgali	1907578	S	23	3	26	1e-05
MVC183	Salmonella enterica	28901	S	1381	979	2360	0.00057
MVC183	Buchnera aphidicola	9	S	10	-1	9	0.0
MVC183	Kosakonia cowanii	208223	S	51	0	51	1e-05
MVC183	Serratia plymuthica	82996	S	4	7	11	0.0
MVC183	Brenneria sp. EniD312	598467	S	10	0	10	0.0
MVC183	Klebsiella quasipneumoniae	1463165	S	68	33	101	2e-05
MVC183	Cedecea neteri	158822	S	143	2	145	4e-05
MVC183	Enterobacter sp. SA187	1914861	S	120	1	121	2.9999999999999997e-05
MVC183	Enterobacter sp. FY-07	1692238	S	32	0	32	1e-05
MVC183	Limnobaculum parvum	2172103	S	9	0	9	0.0
MVC183	Cronobacter malonaticus	413503	S	6	3	9	0.0
MVC183	Cronobacter turicensis	413502	S	12	2	14	0.0
MVC183	Cronobacter muytjensii	413501	S	15	2	17	0.0
MVC183	Enterobacter bugandensis	881260	S	11	4	15	0.0
MVC183	Leclercia adecarboxylata	83655	S	6	10	16	0.0
MVC183	Enterobacter hormaechei	158836	S	46	152	198	5e-05
MVC183	Enterobacter sp. 638	399742	S	17	0	17	0.0
MVC183	Escherichia albertii	208962	S	2889	419	3308	0.00081
MVC183	Proteus mirabilis	584	S	30	0	30	1e-05
MVC183	Morganella morganii	582	S	8	0	8	0.0
MVC183	Klebsiella michiganensis	1134687	S	38	181	219	5e-05
MVC183	Citrobacter sp. FDAARGOS_156	1702170	S	125	121	246	5.9999999999999995e-05
MVC183	Kosakonia oryzae	497725	S	117	37	154	4e-05
MVC183	Cutibacterium acnes	1747	S	32	-1	31	1e-05
MVC183	Dickeya solani	1089444	S	4	4	8	0.0
MVC183	Enterobacteriaceae bacterium strain FGI 57	693444	S	52	4	56	1e-05
MVC183	Staphylococcus saprophyticus	29385	S	36	0	36	1e-05
MVC183	Klebsiella quasivariicola	2026240	S	8	1	9	0.0
MVC183	Shigella flexneri	623	S	349	308	657	0.00016
MVC183	Shigella dysenteriae	622	S	861	707	1568	0.00037999999999999997
MVC183	Gibbsiella quercinecans	929813	S	12	0	12	0.0
MVC183	Klebsiella pneumoniae	573	S	386	170	556	0.00014
MVC183	Klebsiella oxytoca	571	S	226	62	288	7e-05
MVC183	Enterobacter sp. E20	1560339	S	4	10	14	0.0
MVC183	Raoultella planticola	575	S	15	3	18	0.0
MVC183	Pseudomonas sp. UW4	1207075	S	5	4	9	0.0
MVC183	Lelliottia sp. WB101	2153385	S	25	3	28	1e-05
MVC183	Plautia stali symbiont	891974	S	15	0	15	0.0
MVC183	Aeromonas veronii	654	S	4	1	5	0.0
MVC183	Candidatus Hoaglandella endobia	1778263	S	5	1	6	0.0
MVC183	Citrobacter freundii complex sp. CFNIH2	2066049	S	5	33	38	1e-05
MVC183	Cronobacter sakazakii	28141	S	25	27	52	1e-05
MVC183	Yersinia enterocolitica	630	S	8	1	9	0.0
MVC183	Yersinia pestis	632	S	8	54	62	2e-05
MVC183	Candidatus Sodalis pierantonius	1486991	S	4	0	4	0.0
MVC183	Yersinia frederiksenii	29484	S	9	7	16	0.0
MVC183	Escherichia coli	562	S	2690372	1400048	4090420	0.99613
MVC183	Shimwellia blattae	563	S	118	0	118	2.9999999999999997e-05
MVC183	Escherichia fergusonii	564	S	580	370	950	0.00022999999999999998
MVC183	Enterococcus hirae	1354	S	4	0	4	0.0
MVC183	Enterobacter cloacae complex sp.	2027919	S	13	8	21	1e-05
MVC183	Klebsiella variicola	244366	S	27	33	60	1e-05
MVC183	Staphylococcus aureus	1280	S	16	7	23	1e-05
MVC183	Cronobacter dublinensis	413497	S	56	9	65	2e-05
MVC183	Enterobacter cancerogenus	69218	S	23	1	24	1e-05
MVC183	Enterobacter roggenkampii	1812935	S	6	8	14	0.0
MVC183	Enterobacteriaceae bacterium ENNIH1	2066051	S	13	16	29	1e-05
MVC183	Edwardsiella ictaluri	67780	S	6	4	10	0.0
MVC183	Dickeya zeae	204042	S	6	2	8	0.0
MVC183	Citrobacter farmeri	67824	S	33	21	54	1e-05
MVC183	Citrobacter rodentium	67825	S	166	11	177	4e-05
MVC183	Serratia sp. ATCC 39006	104623	S	4	0	4	0.0
MVC183	Citrobacter werkmanii	67827	S	64	48	112	2.9999999999999997e-05
MVC183	Pantoea sp. At-9b	592316	S	4	2	6	0.0
MVC183	Pectobacterium carotovorum	554	S	11	5	16	0.0
MVC183	Enterobacter cloacae	550	S	118	226	344	8e-05
MVC183	Xenorhabdus doucetiae	351671	S	5	0	5	0.0
MVC183	Yersinia entomophaga	935293	S	7	0	7	0.0
MVC183	Xenorhabdus poinarii	40577	S	4	0	4	0.0
MVC183	Kluyvera intermedia	61648	S	15	1	16	0.0
MVC183	Lelliottia amnigena	61646	S	54	2	56	1e-05
MVC183	Pluralibacter gergoviae	61647	S	28	0	28	1e-05
MVC183	Cronobacter universalis	535744	S	10	4	14	0.0
MVC183	Enterobacter asburiae	61645	S	38	17	55	1e-05
MVC183	Rahnella sp. ERMR1:05	1805933	S	5	5	10	0.0
MVC183	Homo sapiens	9606	S	87	1	88	2e-05
MVC183	Citrobacter freundii complex sp. CFNIH3	2077147	S	10	21	31	1e-05
MVC183	Kosakonia sacchari	1158459	S	33	1	34	1e-05
MVC183	Serratia marcescens	615	S	5	5	10	0.0
MVC183	Staphylococcus capitis	29388	S	4	4	8	0.0
MVC183	Citrobacter braakii	57706	S	35	121	156	4e-05
MVC183	Leminorella richardii	158841	S	4	0	4	0.0
MVC183	Staphylococcus haemolyticus	1283	S	148	1	149	4e-05
MVC183	Pantoea stewartii	66269	S	6	8	14	0.0
MVC183	Stenotrophomonas maltophilia	40324	S	4	0	4	0.0
MVC183	Enterobacter sp. R4-368	1166130	S	82	3	85	2e-05
MVC57	Escherichia marmotae	1499973	S	1636	231	1867	0.00044
MVC57	[Enterobacter] lignolyticus	1334193	S	78	5	83	2e-05
MVC57	Vibrio cholerae	666	S	4	6	10	0.0
MVC57	Citrobacter sp. CRE-46	1703250	S	23	94	117	2.9999999999999997e-05
MVC57	Citrobacter amalonaticus	35703	S	111	118	229	5e-05
MVC57	Photorhabdus asymbiotica	291112	S	5	5	10	0.0
MVC57	Raoultella ornithinolytica	54291	S	148	179	327	8e-05
MVC57	Cronobacter condimenti	1163710	S	29	3	32	1e-05
MVC57	Lelliottia nimipressuralis	69220	S	19	8	27	1e-05
MVC57	Leclercia sp. LSNIH1	1920114	S	10	5	15	0.0
MVC57	Leclercia sp. LSNIH3	1920116	S	5	36	41	1e-05
MVC57	Citrobacter freundii	546	S	257	612	869	0.0002
MVC57	Citrobacter sp. CFNIH10	1920110	S	6	43	49	1e-05
MVC57	Citrobacter koseri	545	S	402	44	446	0.0001
MVC57	Pantoea sp. PSNIH1	1484158	S	4	0	4	0.0
MVC57	Klebsiella aerogenes	548	S	253	39	292	7e-05
MVC57	Pseudomonas aeruginosa	287	S	6	5	11	0.0
MVC57	Salmonella bongori	54736	S	109	0	109	2.9999999999999997e-05
MVC57	Dickeya dadantii	204038	S	7	1	8	0.0
MVC57	Klebsiella sp. M5al	1934254	S	6	5	11	0.0
MVC57	Enterobacter kobei	208224	S	4	5	9	0.0
MVC57	Buchnera aphidicola	9	S	5	0	5	0.0
MVC57	Enterobacter ludwigii	299767	S	4	8	12	0.0
MVC57	Kosakonia cowanii	208223	S	153	4	157	4e-05
MVC57	Enterobacteriaceae bacterium w6	2282310	S	35	23	58	1e-05
MVC57	Enterobacteria phage mEp237	1147151	S	176	439	615	0.00014
MVC57	Brenneria sp. EniD312	598467	S	10	1	11	0.0
MVC57	Kosakonia radicincitans	283686	S	4	7	11	0.0
MVC57	Klebsiella quasipneumoniae	1463165	S	166	264	430	0.0001
MVC57	Cedecea neteri	158822	S	92	5	97	2e-05
MVC57	Enterobacter sp. SA187	1914861	S	145	4	149	4e-05
MVC57	Enterobacter sp. FY-07	1692238	S	62	2	64	2e-05
MVC57	Enterobacteriaceae bacterium w17	2282309	S	26	20	46	1e-05
MVC57	Limnobaculum parvum	2172103	S	5	0	5	0.0
MVC57	Cronobacter malonaticus	413503	S	15	8	23	1e-05
MVC57	Cronobacter turicensis	413502	S	20	5	25	1e-05
MVC57	Cronobacter muytjensii	413501	S	39	6	45	1e-05
MVC57	Enterobacter bugandensis	881260	S	13	2	15	0.0
MVC57	Enterobacter sp. Crenshaw	1977566	S	6	4	10	0.0
MVC57	Stanieria sp. NIES-3757	1807358	S	10	0	10	0.0
MVC57	Enterobacter hormaechei	158836	S	129	115	244	5.9999999999999995e-05
MVC57	Enterobacter sp. 638	399742	S	48	4	52	1e-05
MVC57	Escherichia albertii	208962	S	2988	526	3514	0.0008300000000000001
MVC57	Rahnella aquatilis	34038	S	4	4	8	0.0
MVC57	Proteus mirabilis	584	S	34	2	36	1e-05
MVC57	Morganella morganii	582	S	27	2	29	1e-05
MVC57	Candidatus Fukatsuia symbiotica	1878942	S	7	0	7	0.0
MVC57	Klebsiella michiganensis	1134687	S	103	95	198	5e-05
MVC57	Escherichia phage pro483	1649240	S	94	245	339	8e-05
MVC57	Citrobacter sp. FDAARGOS_156	1702170	S	162	62	224	5e-05
MVC57	Enterobacteria phage SfV	55884	S	74	139	213	5e-05
MVC57	Serratia liquefaciens	614	S	21	2	23	1e-05
MVC57	Kosakonia oryzae	497725	S	108	56	164	4e-05
MVC57	Cutibacterium acnes	1747	S	6	6	12	0.0
MVC57	Tatumella citrea	53336	S	6	0	6	0.0
MVC57	Enterobacteriaceae bacterium strain FGI 57	693444	S	110	4	114	2.9999999999999997e-05
MVC57	Klebsiella quasivariicola	2026240	S	13	3	16	0.0
MVC57	Shigella flexneri	623	S	620	2336	2956	0.0007
MVC57	Shigella dysenteriae	622	S	2119	7153	9272	0.00218
MVC57	Gibbsiella quercinecans	929813	S	26	0	26	1e-05
MVC57	Shigella phage SfII	66284	S	218	920	1138	0.00027
MVC57	Klebsiella pneumoniae	573	S	9663	3163	12826	0.00302
MVC57	Klebsiella oxytoca	571	S	97	41	138	2.9999999999999997e-05
MVC57	Lelliottia jeotgali	1907578	S	86	14	100	2e-05
MVC57	Raoultella planticola	575	S	13	2	15	0.0
MVC57	Thioflavicoccus mobilis	80679	S	4	0	4	0.0
MVC57	Lelliottia sp. WB101	2153385	S	45	7	52	1e-05
MVC57	Plautia stali symbiont	891974	S	22	0	22	1e-05
MVC57	Aeromonas veronii	654	S	4	2	6	0.0
MVC57	Candidatus Doolittlea endobia	1778262	S	4	0	4	0.0
MVC57	Candidatus Hoaglandella endobia	1778263	S	4	0	4	0.0
MVC57	Citrobacter freundii complex sp. CFNIH2	2066049	S	16	40	56	1e-05
MVC57	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	5	0	5	0.0
MVC57	Cronobacter sakazakii	28141	S	29	32	61	1e-05
MVC57	Yersinia enterocolitica	630	S	51	0	51	1e-05
MVC57	Hafnia alvei	569	S	15	0	15	0.0
MVC57	Yersinia pestis	632	S	33	309	342	8e-05
MVC57	Candidatus Sodalis pierantonius	1486991	S	6	0	6	0.0
MVC57	Citrobacter youngae	133448	S	7	16	23	1e-05
MVC57	Chania multitudinisentens	1639108	S	5	0	5	0.0
MVC57	Yersinia ruckeri	29486	S	5	3	8	0.0
MVC57	Shimwellia blattae	563	S	147	2	149	4e-05
MVC57	Escherichia fergusonii	564	S	907	478	1385	0.00033
MVC57	Enterobacter cloacae complex sp.	2027919	S	43	21	64	2e-05
MVC57	Klebsiella variicola	244366	S	224	472	696	0.00016
MVC57	Enterobacteriaceae bacterium S05	2052938	S	4	30	34	1e-05
MVC57	Cronobacter dublinensis	413497	S	199	35	234	5.9999999999999995e-05
MVC57	Enterobacter cancerogenus	69218	S	43	2	45	1e-05
MVC57	Enterobacter roggenkampii	1812935	S	4	5	9	0.0
MVC57	Enterobacteriaceae bacterium ENNIH1	2066051	S	104	30	134	2.9999999999999997e-05
MVC57	Serratia ficaria	61651	S	4	0	4	0.0
MVC57	Edwardsiella ictaluri	67780	S	5	6	11	0.0
MVC57	Dickeya dianthicola	204039	S	4	6	10	0.0
MVC57	Dickeya zeae	204042	S	4	0	4	0.0
MVC57	Citrobacter farmeri	67824	S	80	27	107	2.9999999999999997e-05
MVC57	Citrobacter rodentium	67825	S	202	17	219	5e-05
MVC57	Serratia sp. ATCC 39006	104623	S	4	0	4	0.0
MVC57	Citrobacter werkmanii	67827	S	124	45	169	4e-05
MVC57	Pantoea sp. At-9b	592316	S	8	0	8	0.0
MVC57	Pectobacterium carotovorum	554	S	8	8	16	0.0
MVC57	Enterobacter cloacae	550	S	350	391	741	0.00016999999999999999
MVC57	Pantoea ananatis	553	S	30	16	46	1e-05
MVC57	Pantoea vagans	470934	S	7	7	14	0.0
MVC57	Yersinia entomophaga	935293	S	4	0	4	0.0
MVC57	Xenorhabdus bovienii	40576	S	4	1	5	0.0
MVC57	Kluyvera intermedia	61648	S	46	13	59	1e-05
MVC57	Lelliottia amnigena	61646	S	88	7	95	2e-05
MVC57	Pluralibacter gergoviae	61647	S	57	3	60	1e-05
MVC57	Cronobacter universalis	535744	S	15	7	22	1e-05
MVC57	Enterobacter asburiae	61645	S	109	37	146	2.9999999999999997e-05
MVC57	Escherichia coli	562	S	1231534	2962656	4194190	0.98735
MVC57	Citrobacter freundii complex sp. CFNIH4	2077148	S	9	46	55	1e-05
MVC57	Citrobacter freundii complex sp. CFNIH9	2077149	S	72	187	259	5.9999999999999995e-05
MVC57	Homo sapiens	9606	S	84	0	84	2e-05
MVC57	Erwinia persicina	55211	S	5	2	7	0.0
MVC57	Citrobacter freundii complex sp. CFNIH3	2077147	S	27	44	71	2e-05
MVC57	Kosakonia sacchari	1158459	S	64	9	73	2e-05
MVC57	Serratia marcescens	615	S	19	18	37	1e-05
MVC57	Erwinia billingiae	182337	S	9	3	12	0.0
MVC57	Serratia fonticola	47917	S	4	0	4	0.0
MVC57	Salmonella enterica	28901	S	2302	7306	9608	0.0022600000000000003
MVC57	Enterobacter sp. CRENT-193	2051905	S	15	153	168	4e-05
MVC57	Citrobacter braakii	57706	S	8	19	27	1e-05
MVC57	Staphylococcus aureus	1280	S	15	3	18	0.0
MVC57	Acinetobacter baumannii	470	S	5	0	5	0.0
MVC57	Stenotrophomonas maltophilia	40324	S	6	1	7	0.0
MVC57	Enterobacter cloacae complex sp. ECNIH7	1915310	S	7	9	16	0.0
MVC57	Enterobacter sp. R4-368	1166130	S	30	4	34	1e-05
MVC57	Nitrosococcus halophilus	133539	S	4	1	5	0.0
MVC803	Photorhabdus thracensis	230089	S	7	6	13	0.0
MVC803	Escherichia marmotae	1499973	S	1194	172	1366	0.00036
MVC803	[Enterobacter] lignolyticus	1334193	S	61	4	65	2e-05
MVC803	Vibrio cholerae	666	S	6	10	16	0.0
MVC803	Citrobacter sp. CRE-46	1703250	S	15	85	100	2.9999999999999997e-05
MVC803	Citrobacter amalonaticus	35703	S	86	149	235	5.9999999999999995e-05
MVC803	Raoultella ornithinolytica	54291	S	152	166	318	8e-05
MVC803	Cronobacter condimenti	1163710	S	26	3	29	1e-05
MVC803	Kocuria palustris	71999	S	4	0	4	0.0
MVC803	Lelliottia nimipressuralis	69220	S	21	9	30	1e-05
MVC803	Leclercia sp. LSNIH1	1920114	S	19	8	27	1e-05
MVC803	Leclercia sp. LSNIH3	1920116	S	8	16	24	1e-05
MVC803	Citrobacter freundii	546	S	71	234	305	8e-05
MVC803	Citrobacter sp. CFNIH10	1920110	S	13	129	142	4e-05
MVC803	Citrobacter koseri	545	S	358	45	403	0.00011
MVC803	Pantoea sp. PSNIH1	1484158	S	5	1	6	0.0
MVC803	Klebsiella aerogenes	548	S	231	26	257	7e-05
MVC803	Pseudomonas aeruginosa	287	S	6	3	9	0.0
MVC803	Salmonella bongori	54736	S	102	1	103	2.9999999999999997e-05
MVC803	Dickeya dadantii	204038	S	4	9	13	0.0
MVC803	Klebsiella sp. M5al	1934254	S	6	1	7	0.0
MVC803	Buchnera aphidicola	9	S	6	0	6	0.0
MVC803	Enterobacter ludwigii	299767	S	4	6	10	0.0
MVC803	Kosakonia cowanii	208223	S	78	2	80	2e-05
MVC803	Enterobacteriaceae bacterium w6	2282310	S	9	11	20	1e-05
MVC803	Serratia plymuthica	82996	S	6	2	8	0.0
MVC803	Brenneria sp. EniD312	598467	S	8	0	8	0.0
MVC803	Kosakonia radicincitans	283686	S	8	35	43	1e-05
MVC803	Klebsiella quasipneumoniae	1463165	S	53	75	128	2.9999999999999997e-05
MVC803	Cedecea neteri	158822	S	87	4	91	2e-05
MVC803	Enterobacter sp. SA187	1914861	S	149	4	153	4e-05
MVC803	Enterobacter sp. FY-07	1692238	S	52	1	53	1e-05
MVC803	Enterobacteriaceae bacterium w17	2282309	S	6	8	14	0.0
MVC803	Limnobaculum parvum	2172103	S	9	0	9	0.0
MVC803	Cronobacter malonaticus	413503	S	7	5	12	0.0
MVC803	Cronobacter turicensis	413502	S	17	5	22	1e-05
MVC803	Cronobacter muytjensii	413501	S	23	5	28	1e-05
MVC803	Enterobacter bugandensis	881260	S	20	4	24	1e-05
MVC803	Modestobacter marinus	477641	S	4	0	4	0.0
MVC803	Plesiomonas shigelloides	703	S	4	0	4	0.0
MVC803	Enterobacter sp. Crenshaw	1977566	S	7	7	14	0.0
MVC803	Leclercia adecarboxylata	83655	S	16	29	45	1e-05
MVC803	Enterobacter hormaechei	158836	S	143	187	330	9e-05
MVC803	Enterobacter sp. 638	399742	S	27	2	29	1e-05
MVC803	Bacillus cereus	1396	S	5	0	5	0.0
MVC803	Escherichia albertii	208962	S	2337	419	2756	0.00073
MVC803	Proteus mirabilis	584	S	16	0	16	0.0
MVC803	Erwinia persicina	55211	S	5	1	6	0.0
MVC803	Morganella morganii	582	S	4	0	4	0.0
MVC803	Klebsiella michiganensis	1134687	S	24	9	33	1e-05
MVC803	Citrobacter sp. FDAARGOS_156	1702170	S	151	80	231	5.9999999999999995e-05
MVC803	Enterobacteria phage SfV	55884	S	76	106	182	5e-05
MVC803	Serratia liquefaciens	614	S	5	0	5	0.0
MVC803	Kosakonia oryzae	497725	S	26	31	57	2e-05
MVC803	Cutibacterium acnes	1747	S	22	-2	20	1e-05
MVC803	Enterobacteriaceae bacterium strain FGI 57	693444	S	106	4	110	2.9999999999999997e-05
MVC803	Klebsiella quasivariicola	2026240	S	23	4	27	1e-05
MVC803	Shigella flexneri	623	S	526	1974	2500	0.00067
MVC803	Shigella dysenteriae	622	S	1626	5442	7068	0.0018800000000000002
MVC803	Gibbsiella quercinecans	929813	S	14	0	14	0.0
MVC803	Klebsiella pneumoniae	573	S	1074	466	1540	0.00041
MVC803	Klebsiella oxytoca	571	S	52	10	62	2e-05
MVC803	Lelliottia jeotgali	1907578	S	38	7	45	1e-05
MVC803	Sodalis glossinidius	63612	S	4	0	4	0.0
MVC803	Raoultella planticola	575	S	17	3	20	1e-05
MVC803	Pseudomonas sp. UW4	1207075	S	5	3	8	0.0
MVC803	Lelliottia sp. WB101	2153385	S	34	6	40	1e-05
MVC803	Pasteurella multocida	747	S	5	2	7	0.0
MVC803	Plautia stali symbiont	891974	S	14	0	14	0.0
MVC803	Citrobacter freundii complex sp. CFNIH2	2066049	S	7	24	31	1e-05
MVC803	secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	5	0	5	0.0
MVC803	Cronobacter sakazakii	28141	S	35	21	56	1e-05
MVC803	Yersinia enterocolitica	630	S	9	5	14	0.0
MVC803	Hafnia alvei	569	S	7	0	7	0.0
MVC803	Yersinia pestis	632	S	27	309	336	9e-05
MVC803	Candidatus Sodalis pierantonius	1486991	S	6	3	9	0.0
MVC803	Edwardsiella tarda	636	S	5	37	42	1e-05
MVC803	Citrobacter youngae	133448	S	5	23	28	1e-05
MVC803	Chania multitudinisentens	1639108	S	4	0	4	0.0
MVC803	Yersinia ruckeri	29486	S	4	0	4	0.0
MVC803	Shimwellia blattae	563	S	114	2	116	2.9999999999999997e-05
MVC803	Escherichia fergusonii	564	S	702	273	975	0.00026000000000000003
MVC803	Enterobacter cloacae complex sp.	2027919	S	19	9	28	1e-05
